cd_clean,female,age_bin,educ_bin,race_bin,population
TX-15,0,18-29,no_college,other,793
TX-15,0,18-29,some_college,white,2578
TX-15,0,18-29,some_college,black,206
TX-15,0,18-29,some_college,hispanic,14538
TX-15,0,18-29,some_college,other,372
TX-15,0,18-29,college_plus,white,2258
TX-15,0,18-29,college_plus,black,180
TX-15,0,18-29,college_plus,hispanic,12730
TX-15,0,18-29,college_plus,other,325
TX-15,0,30-44,no_college,white,5808
TX-15,0,30-44,no_college,black,463
TX-15,0,30-44,no_college,hispanic,32749
TX-15,0,30-44,no_college,other,837
TX-15,0,30-44,some_college,white,2722
TX-15,0,30-44,some_college,black,217
TX-15,0,30-44,some_college,hispanic,15351
TX-15,0,30-44,some_college,other,392
TX-15,0,30-44,college_plus,white,2384
TX-15,0,30-44,college_plus,black,190
TX-15,0,30-44,college_plus,hispanic,13441
TX-15,0,30-44,college_plus,other,344
TX-15,0,45-64,no_college,white,6158
TX-15,0,45-64,no_college,black,491
TX-15,0,45-64,no_college,hispanic,34723
TX-15,0,45-64,no_college,other,888
TX-15,0,45-64,some_college,white,2887
TX-15,0,45-64,some_college,black,230
TX-15,0,45-64,some_college,hispanic,16276
TX-15,0,45-64,some_college,other,416
TX-15,0,45-64,college_plus,white,2527
TX-15,0,45-64,college_plus,black,202
TX-15,0,45-64,college_plus,hispanic,14251
TX-15,0,45-64,college_plus,other,364
TX-15,0,65+,no_college,white,3350
TX-15,0,65+,no_college,black,267
TX-15,0,65+,no_college,hispanic,18889
TX-15,0,65+,no_college,other,483
TX-15,0,65+,some_college,white,1570
TX-15,0,65+,some_college,black,125
TX-15,0,65+,some_college,hispanic,8854
TX-15,0,65+,some_college,other,226
TX-15,0,65+,college_plus,white,1375
TX-15,0,65+,college_plus,black,110
TX-15,0,65+,college_plus,hispanic,7753
TX-15,0,65+,college_plus,other,198
TX-15,1,18-29,no_college,white,5137
TX-15,1,18-29,no_college,black,410
TX-15,1,18-29,no_college,hispanic,28962
TX-15,1,18-29,no_college,other,740
TX-15,1,18-29,some_college,white,2408
TX-15,1,18-29,some_college,black,192
TX-15,1,18-29,some_college,hispanic,13575
TX-15,1,18-29,some_college,other,347
TX-15,1,18-29,college_plus,white,2108
TX-15,1,18-29,college_plus,black,168
TX-15,1,18-29,college_plus,hispanic,11887
TX-15,1,18-29,college_plus,other,304
TX-15,1,30-44,no_college,white,5550
TX-15,1,30-44,no_college,black,443
TX-15,1,30-44,no_college,hispanic,31291
TX-15,1,30-44,no_college,other,800
TX-15,1,30-44,some_college,white,2601
TX-15,1,30-44,some_college,black,208
TX-15,1,30-44,some_college,hispanic,14667
TX-15,1,30-44,some_college,other,375
TX-15,1,30-44,college_plus,white,2278
TX-15,1,30-44,college_plus,black,182
TX-15,1,30-44,college_plus,hispanic,12843
TX-15,1,30-44,college_plus,other,328
TX-15,1,45-64,no_college,white,6449
TX-15,1,45-64,no_college,black,514
TX-15,1,45-64,no_college,hispanic,36361
TX-15,1,45-64,no_college,other,930
TX-15,1,45-64,some_college,white,3023
TX-15,1,45-64,some_college,black,241
TX-15,1,45-64,some_college,hispanic,17044
TX-15,1,45-64,some_college,other,436
TX-15,1,45-64,college_plus,white,2647
TX-15,1,45-64,college_plus,black,211
TX-15,1,45-64,college_plus,hispanic,14924
TX-15,1,45-64,college_plus,other,382
TX-15,1,65+,no_college,white,4133
TX-15,1,65+,no_college,black,330
TX-15,1,65+,no_college,hispanic,23304
TX-15,1,65+,no_college,other,596
TX-15,1,65+,some_college,white,1937
TX-15,1,65+,some_college,black,155
TX-15,1,65+,some_college,hispanic,10924
TX-15,1,65+,some_college,other,279
TX-15,1,65+,college_plus,white,1696
TX-15,1,65+,college_plus,black,135
TX-15,1,65+,college_plus,hispanic,9565
TX-15,1,65+,college_plus,other,245
TX-16,0,18-29,no_college,white,3939
TX-16,0,18-29,no_college,black,984
TX-16,0,18-29,no_college,hispanic,27915
TX-16,0,18-29,no_college,other,1016
TX-16,0,18-29,some_college,white,2855
TX-16,0,18-29,some_college,black,713
TX-16,0,18-29,some_college,hispanic,20234
TX-16,0,18-29,some_college,other,737
TX-16,0,18-29,college_plus,white,2405
TX-16,0,18-29,college_plus,black,601
TX-16,0,18-29,college_plus,hispanic,17043
TX-16,0,18-29,college_plus,other,621
TX-16,0,30-44,no_college,white,3943
TX-16,0,30-44,no_college,black,985
TX-16,0,30-44,no_college,hispanic,27943
TX-16,0,30-44,no_college,other,1017
TX-16,0,30-44,some_college,white,2858
TX-16,0,30-44,some_college,black,714
TX-16,0,30-44,some_college,hispanic,20254
TX-16,0,30-44,some_college,other,737
TX-16,0,30-44,college_plus,white,2407
TX-16,0,30-44,college_plus,black,601
TX-16,0,30-44,college_plus,hispanic,17060
TX-16,0,30-44,college_plus,other,621
TX-16,0,45-64,no_college,white,4004
TX-16,0,45-64,no_college,black,1000
TX-16,0,45-64,no_college,hispanic,28378
TX-16,0,45-64,no_college,other,1033
TX-16,0,45-64,some_college,white,2903
TX-16,0,45-64,some_college,black,725
TX-16,0,45-64,some_college,hispanic,20570
TX-16,0,45-64,some_college,other,749
TX-16,0,45-64,college_plus,white,2445
TX-16,0,45-64,college_plus,black,611
TX-16,0,45-64,college_plus,hispanic,17326
TX-16,0,45-64,college_plus,other,631
TX-16,0,65+,no_college,white,2078
TX-16,0,65+,no_college,black,519
TX-16,0,65+,no_college,hispanic,14725
TX-16,0,65+,no_college,other,536
TX-16,0,65+,some_college,white,1506
TX-16,0,65+,some_college,black,376
TX-16,0,65+,some_college,hispanic,10674
TX-16,0,65+,some_college,other,389
TX-16,0,65+,college_plus,white,1269
TX-16,0,65+,college_plus,black,317
TX-16,0,65+,college_plus,hispanic,8991
TX-16,0,65+,college_plus,other,327
TX-16,1,18-29,no_college,white,3504
TX-16,1,18-29,no_college,black,875
TX-16,1,18-29,no_college,hispanic,24830
TX-16,1,18-29,no_college,other,904
TX-16,1,18-29,some_college,white,2540
TX-16,1,18-29,some_college,black,634
TX-16,1,18-29,some_college,hispanic,17998
TX-16,1,18-29,some_college,other,655
TX-16,1,18-29,college_plus,white,2139
TX-16,1,18-29,college_plus,black,534
TX-16,1,18-29,college_plus,hispanic,15160
TX-16,1,18-29,college_plus,other,552
TX-16,1,30-44,no_college,white,3682
TX-16,1,30-44,no_college,black,920
TX-16,1,30-44,no_college,hispanic,26091
TX-16,1,30-44,no_college,other,950
TX-16,1,30-44,some_college,white,2669
TX-16,1,30-44,some_college,black,667
TX-16,1,30-44,some_college,hispanic,18913
TX-16,1,30-44,some_college,other,689
TX-16,1,30-44,college_plus,white,2248
TX-16,1,30-44,college_plus,black,561
TX-16,1,30-44,college_plus,hispanic,15930
TX-16,1,30-44,college_plus,other,580
TX-16,1,45-64,no_college,white,4391
TX-16,1,45-64,no_college,black,1097
TX-16,1,45-64,no_college,hispanic,31120
TX-16,1,45-64,no_college,other,1133
TX-16,1,45-64,some_college,white,3183
TX-16,1,45-64,some_college,black,795
TX-16,1,45-64,some_college,hispanic,22558
TX-16,1,45-64,some_college,other,821
TX-16,1,45-64,college_plus,white,2681
TX-16,1,45-64,college_plus,black,670
TX-16,1,45-64,college_plus,hispanic,19001
TX-16,1,45-64,college_plus,other,692
TX-16,1,65+,no_college,white,2810
TX-16,1,65+,no_college,black,702
TX-16,1,65+,no_college,hispanic,19912
TX-16,1,65+,no_college,other,725
TX-16,1,65+,some_college,white,2037
TX-16,1,65+,some_college,black,509
TX-16,1,65+,some_college,hispanic,14433
TX-16,1,65+,some_college,other,526
TX-16,1,65+,college_plus,white,1716
TX-16,1,65+,college_plus,black,428
TX-16,1,65+,college_plus,hispanic,12157
TX-16,1,65+,college_plus,other,443
TX-17,0,18-29,no_college,white,17101
TX-17,0,18-29,no_college,black,4648
TX-17,0,18-29,no_college,hispanic,8333
TX-17,0,18-29,no_college,other,1798
TX-17,0,18-29,some_college,white,12773
TX-17,0,18-29,some_college,black,3472
TX-17,0,18-29,some_college,hispanic,6224
TX-17,0,18-29,some_college,other,1343
TX-17,0,18-29,college_plus,white,10190
TX-17,0,18-29,college_plus,black,2770
TX-17,0,18-29,college_plus,hispanic,4965
TX-17,0,18-29,college_plus,other,1072
TX-17,0,30-44,no_college,white,17449
TX-17,0,30-44,no_college,black,4743
TX-17,0,30-44,no_college,hispanic,8503
TX-17,0,30-44,no_college,other,1835
TX-17,0,30-44,some_college,white,13033
TX-17,0,30-44,some_college,black,3543
TX-17,0,30-44,some_college,hispanic,6351
TX-17,0,30-44,some_college,other,1371
TX-17,0,30-44,college_plus,white,10398
TX-17,0,30-44,college_plus,black,2826
TX-17,0,30-44,college_plus,hispanic,5066
TX-17,0,30-44,college_plus,other,1094
TX-17,0,45-64,no_college,white,21261
TX-17,0,45-64,no_college,black,5779
TX-17,0,45-64,no_college,hispanic,10360
TX-17,0,45-64,no_college,other,2236
TX-17,0,45-64,some_college,white,15880
TX-17,0,45-64,some_college,black,4316
TX-17,0,45-64,some_college,hispanic,7738
TX-17,0,45-64,some_college,other,1670
TX-17,0,45-64,college_plus,white,12669
TX-17,0,45-64,college_plus,black,3443
TX-17,0,45-64,college_plus,hispanic,6173
TX-17,0,45-64,college_plus,other,1332
TX-17,0,65+,no_college,white,11654
TX-17,0,65+,no_college,black,3168
TX-17,0,65+,no_college,hispanic,5679
TX-17,0,65+,no_college,other,1226
TX-17,0,65+,some_college,white,8705
TX-17,0,65+,some_college,black,2366
TX-17,0,65+,some_college,hispanic,4242
TX-17,0,65+,some_college,other,916
TX-17,0,65+,college_plus,white,6945
TX-17,0,65+,college_plus,black,1888
TX-17,0,65+,college_plus,hispanic,3384
TX-17,0,65+,college_plus,other,730
TX-17,1,18-29,no_college,white,17114
TX-17,1,18-29,no_college,black,4652
TX-17,1,18-29,no_college,hispanic,8339
TX-17,1,18-29,no_college,other,1800
TX-17,1,18-29,some_college,white,12783
TX-17,1,18-29,some_college,black,3474
TX-17,1,18-29,some_college,hispanic,6229
TX-17,1,18-29,some_college,other,1344
TX-17,1,18-29,college_plus,white,10198
TX-17,1,18-29,college_plus,black,2772
TX-17,1,18-29,college_plus,hispanic,4969
TX-17,1,18-29,college_plus,other,1072
TX-17,1,30-44,no_college,white,16818
TX-17,1,30-44,no_college,black,4571
TX-17,1,30-44,no_college,hispanic,8195
TX-17,1,30-44,no_college,other,1769
TX-17,1,30-44,some_college,white,12562
TX-17,1,30-44,some_college,black,3414
TX-17,1,30-44,some_college,hispanic,6121
TX-17,1,30-44,some_college,other,1321
TX-17,1,30-44,college_plus,white,10022
TX-17,1,30-44,college_plus,black,2724
TX-17,1,30-44,college_plus,hispanic,4883
TX-17,1,30-44,college_plus,other,1054
TX-17,1,45-64,no_college,white,20228
TX-17,1,45-64,no_college,black,5498
TX-17,1,45-64,no_college,hispanic,9857
TX-17,1,45-64,no_college,other,2127
TX-17,1,45-64,some_college,white,15109
TX-17,1,45-64,some_college,black,4107
TX-17,1,45-64,some_college,hispanic,7362
TX-17,1,45-64,some_college,other,1589
TX-17,1,45-64,college_plus,white,12054
TX-17,1,45-64,college_plus,black,3276
TX-17,1,45-64,college_plus,hispanic,5873
TX-17,1,45-64,college_plus,other,1268
TX-17,1,65+,no_college,white,14434
TX-17,1,65+,no_college,black,3923
TX-17,1,65+,no_college,hispanic,7034
TX-17,1,65+,no_college,other,1518
TX-17,1,65+,some_college,white,10782
TX-17,1,65+,some_college,black,2931
TX-17,1,65+,some_college,hispanic,5254
TX-17,1,65+,some_college,other,1134
TX-17,1,65+,college_plus,white,8601
TX-17,1,65+,college_plus,black,2338
TX-17,1,65+,college_plus,hispanic,4191
TX-17,1,65+,college_plus,other,905
TX-18,0,18-29,no_college,white,5957
TX-18,0,18-29,no_college,black,11167
TX-18,0,18-29,no_college,hispanic,15849
TX-18,0,18-29,no_college,other,2629
TX-18,0,18-29,some_college,white,3297
TX-18,0,18-29,some_college,black,6181
TX-18,0,18-29,some_college,hispanic,8771
TX-18,0,18-29,some_college,other,1455
TX-18,0,18-29,college_plus,white,3380
TX-18,0,18-29,college_plus,black,6336
TX-18,0,18-29,college_plus,hispanic,8992
TX-18,0,18-29,college_plus,other,1492
TX-18,0,30-44,no_college,white,7542
TX-18,0,30-44,no_college,black,14139
TX-18,0,30-44,no_college,hispanic,20065
TX-18,0,30-44,no_college,other,3328
TX-18,0,30-44,some_college,white,4174
TX-18,0,30-44,some_college,black,7825
TX-18,0,30-44,some_college,hispanic,11105
TX-18,0,30-44,some_college,other,1842
TX-18,0,30-44,college_plus,white,4279
TX-18,0,30-44,college_plus,black,8022
TX-18,0,30-44,college_plus,hispanic,11385
TX-18,0,30-44,college_plus,other,1889
TX-18,0,45-64,no_college,white,6589
TX-18,0,45-64,no_college,black,12352
TX-18,0,45-64,no_college,hispanic,17530
TX-18,0,45-64,no_college,other,2908
TX-18,0,45-64,some_college,white,3647
TX-18,0,45-64,some_college,black,6836
TX-18,0,45-64,some_college,hispanic,9702
TX-18,0,45-64,some_college,other,1609
TX-18,0,45-64,college_plus,white,3738
TX-18,0,45-64,college_plus,black,7008
TX-18,0,45-64,college_plus,hispanic,9946
TX-18,0,45-64,college_plus,other,1650
TX-18,0,65+,no_college,white,2696
TX-18,0,65+,no_college,black,5055
TX-18,0,65+,no_college,hispanic,7173
TX-18,0,65+,no_college,other,1190
TX-18,0,65+,some_college,white,1492
TX-18,0,65+,some_college,black,2797
TX-18,0,65+,some_college,hispanic,3970
TX-18,0,65+,some_college,other,659
TX-18,0,65+,college_plus,white,1530
TX-18,0,65+,college_plus,black,2868
TX-18,0,65+,college_plus,hispanic,4070
TX-18,0,65+,college_plus,other,675
TX-18,1,18-29,no_college,white,5782
TX-18,1,18-29,no_college,black,10841
TX-18,1,18-29,no_college,hispanic,15385
TX-18,1,18-29,no_college,other,2552
TX-18,1,18-29,some_college,white,3200
TX-18,1,18-29,some_college,black,6000
TX-18,1,18-29,some_college,hispanic,8515
TX-18,1,18-29,some_college,other,1412
TX-18,1,18-29,college_plus,white,3281
TX-18,1,18-29,college_plus,black,6151
TX-18,1,18-29,college_plus,hispanic,8729
TX-18,1,18-29,college_plus,other,1448
TX-18,1,30-44,no_college,white,6633
TX-18,1,30-44,no_college,black,12435
TX-18,1,30-44,no_college,hispanic,17648
TX-18,1,30-44,no_college,other,2928
TX-18,1,30-44,some_college,white,3671
TX-18,1,30-44,some_college,black,6882
TX-18,1,30-44,some_college,hispanic,9767
TX-18,1,30-44,some_college,other,1620
TX-18,1,30-44,college_plus,white,3764
TX-18,1,30-44,college_plus,black,7056
TX-18,1,30-44,college_plus,hispanic,10013
TX-18,1,30-44,college_plus,other,1661
TX-18,1,45-64,no_college,white,6720
TX-18,1,45-64,no_college,black,12598
TX-18,1,45-64,no_college,hispanic,17879
TX-18,1,45-64,no_college,other,2966
TX-18,1,45-64,some_college,white,3719
TX-18,1,45-64,some_college,black,6972
TX-18,1,45-64,some_college,hispanic,9895
TX-18,1,45-64,some_college,other,1641
TX-18,1,45-64,college_plus,white,3813
TX-18,1,45-64,college_plus,black,7148
TX-18,1,45-64,college_plus,hispanic,10144
TX-18,1,45-64,college_plus,other,1683
TX-18,1,65+,no_college,white,3402
TX-18,1,65+,no_college,black,6378
TX-18,1,65+,no_college,hispanic,9051
TX-18,1,65+,no_college,other,1501
TX-18,1,65+,some_college,white,1883
TX-18,1,65+,some_college,black,3530
TX-18,1,65+,some_college,hispanic,5009
TX-18,1,65+,some_college,other,831
TX-18,1,65+,college_plus,white,1930
TX-18,1,65+,college_plus,black,3619
TX-18,1,65+,college_plus,hispanic,5135
TX-18,1,65+,college_plus,other,852
TX-19,0,18-29,no_college,white,19443
TX-19,0,18-29,no_college,black,2224
TX-19,0,18-29,no_college,hispanic,15416
TX-19,0,18-29,no_college,other,1698
TX-19,0,18-29,some_college,white,12722
TX-19,0,18-29,some_college,black,1455
TX-19,0,18-29,some_college,hispanic,10086
TX-19,0,18-29,some_college,other,1111
TX-19,0,18-29,college_plus,white,10443
TX-19,0,18-29,college_plus,black,1194
TX-19,0,18-29,college_plus,hispanic,8280
TX-19,0,18-29,college_plus,other,912
TX-19,0,30-44,no_college,white,18067
TX-19,0,30-44,no_college,black,2067
TX-19,0,30-44,no_college,hispanic,14324
TX-19,0,30-44,no_college,other,1578
TX-19,0,30-44,some_college,white,11821
TX-19,0,30-44,some_college,black,1352
TX-19,0,30-44,some_college,hispanic,9372
TX-19,0,30-44,some_college,other,1032
TX-19,0,30-44,college_plus,white,9704
TX-19,0,30-44,college_plus,black,1110
TX-19,0,30-44,college_plus,hispanic,7693
TX-19,0,30-44,college_plus,other,848
TX-19,0,45-64,no_college,white,18829
TX-19,0,45-64,no_college,black,2154
TX-19,0,45-64,no_college,hispanic,14928
TX-19,0,45-64,no_college,other,1645
TX-19,0,45-64,some_college,white,12319
TX-19,0,45-64,some_college,black,1409
TX-19,0,45-64,some_college,hispanic,9767
TX-19,0,45-64,some_college,other,1076
TX-19,0,45-64,college_plus,white,10113
TX-19,0,45-64,college_plus,black,1157
TX-19,0,45-64,college_plus,hispanic,8018
TX-19,0,45-64,college_plus,other,883
TX-19,0,65+,no_college,white,10905
TX-19,0,65+,no_college,black,1247
TX-19,0,65+,no_college,hispanic,8646
TX-19,0,65+,no_college,other,952
TX-19,0,65+,some_college,white,7135
TX-19,0,65+,some_college,black,816
TX-19,0,65+,some_college,hispanic,5657
TX-19,0,65+,some_college,other,623
TX-19,0,65+,college_plus,white,5857
TX-19,0,65+,college_plus,black,670
TX-19,0,65+,college_plus,hispanic,4644
TX-19,0,65+,college_plus,other,512
TX-19,1,18-29,no_college,white,17304
TX-19,1,18-29,no_college,black,1979
TX-19,1,18-29,no_college,hispanic,13720
TX-19,1,18-29,no_college,other,1511
TX-19,1,18-29,some_college,white,11322
TX-19,1,18-29,some_college,black,1295
TX-19,1,18-29,some_college,hispanic,8977
TX-19,1,18-29,some_college,other,989
TX-19,1,18-29,college_plus,white,9294
TX-19,1,18-29,college_plus,black,1063
TX-19,1,18-29,college_plus,hispanic,7369
TX-19,1,18-29,college_plus,other,812
TX-19,1,30-44,no_college,white,15872
TX-19,1,30-44,no_college,black,1815
TX-19,1,30-44,no_college,hispanic,12584
TX-19,1,30-44,no_college,other,1386
TX-19,1,30-44,some_college,white,10385
TX-19,1,30-44,some_college,black,1188
TX-19,1,30-44,some_college,hispanic,8234
TX-19,1,30-44,some_college,other,907
TX-19,1,30-44,college_plus,white,8525
TX-19,1,30-44,college_plus,black,975
TX-19,1,30-44,college_plus,hispanic,6759
TX-19,1,30-44,college_plus,other,745
TX-19,1,45-64,no_college,white,18303
TX-19,1,45-64,no_college,black,2094
TX-19,1,45-64,no_college,hispanic,14512
TX-19,1,45-64,no_college,other,1599
TX-19,1,45-64,some_college,white,11976
TX-19,1,45-64,some_college,black,1370
TX-19,1,45-64,some_college,hispanic,9495
TX-19,1,45-64,some_college,other,1046
TX-19,1,45-64,college_plus,white,9830
TX-19,1,45-64,college_plus,black,1124
TX-19,1,45-64,college_plus,hispanic,7794
TX-19,1,45-64,college_plus,other,859
TX-19,1,65+,no_college,white,13356
TX-19,1,65+,no_college,black,1528
TX-19,1,65+,no_college,hispanic,10590
TX-19,1,65+,no_college,other,1167
TX-19,1,65+,some_college,white,8739
TX-19,1,65+,some_college,black,1000
TX-19,1,65+,some_college,hispanic,6929
TX-19,1,65+,some_college,other,763
TX-19,1,65+,college_plus,white,7174
TX-19,1,65+,college_plus,black,821
TX-19,1,65+,college_plus,hispanic,5688
TX-19,1,65+,college_plus,other,627
TX-20,0,18-29,no_college,white,6059
TX-20,0,18-29,no_college,black,1932
TX-20,0,18-29,no_college,hispanic,25813
TX-20,0,18-29,no_college,other,2060
TX-20,0,18-29,some_college,white,4297
TX-20,0,18-29,some_college,black,1370
TX-20,0,18-29,some_college,hispanic,18305
TX-20,0,18-29,some_college,other,1461
TX-20,0,18-29,college_plus,white,3379
TX-20,0,18-29,college_plus,black,1077
TX-20,0,18-29,college_plus,hispanic,14396
TX-20,0,18-29,college_plus,other,1149
TX-20,0,30-44,no_college,white,6796
TX-20,0,30-44,no_college,black,2167
TX-20,0,30-44,no_college,hispanic,28952
TX-20,0,30-44,no_college,other,2310
